candidate_id,source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,evidence_source,candidate_rank,candidate_text,existing_value,target_status,needs_pdf_verification
cand_002722,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",lesion_spacing_cm,2,wound_design,treatment,pdf_text_regex,1,colony and distance between lesions affect spatial patterns the sites sampled using a Tukey’s post hoc test.,,pdf_text_candidate,1
cand_002723,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",lesion_spacing_cm,2,wound_design,treatment,pdf_text_regex,2,Effect of acute damage distribution on coral linear spacing between lesions—effects were only apparent in the,,pdf_text_candidate,1
cand_002724,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",depth_m,2,environment,source_or_treatment,pdf_text_regex,1,"Cook’s Bay at depths of 2–3 m, I haphazardly selected two and c is the ratio of the width and height of the ellipse.",2.5,existing_model_covariate,1
cand_002725,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",nutrient_treatment,2,environment,treatment,pdf_text_regex,1,"and nitrogen content, (Ando and Ohgushi 2008)], spatial",,pdf_text_candidate,1
cand_002726,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",nutrient_concentration,2,environment,treatment,pdf_text_regex,1,"l to make lesions on the tops explicit growth, I placed the corals in a bath of 15 mg/L of",,pdf_text_candidate,1
cand_002727,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",light_PAR,2,environment,source_or_treatment,pdf_text_regex,1,coral skeletal growth rate and after 20 (light gray bars) and 39 (dark between distance between lesion centers and skeletal growth.,,pdf_text_candidate,1
cand_002728,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",light_PAR,2,environment,source_or_treatment,pdf_text_regex,2,"Lines give best fits, lightly shaded regions",,pdf_text_candidate,1
cand_002729,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",light_PAR,2,environment,source_or_treatment,pdf_text_regex,3,"indicate ± 1 SE, and darkly shaded regions indicate the average lesion surface area heal more quickly than similarly sized lesions",,pdf_text_candidate,1
cand_002730,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",flow_speed,2,environment,treatment_or_source,pdf_text_regex,1,"Given the documented effects of lesion size, shape, and and perpendicular to flow.",,pdf_text_candidate,1
cand_002731,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",flow_speed,2,environment,treatment_or_source,pdf_text_regex,2,"the north shore of Moorea has a strong, unidirectional flow heights and widths and a high area:perimeter ratio).",,pdf_text_candidate,1
cand_002732,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",flow_speed,2,environment,treatment_or_source,pdf_text_regex,3,kept them in a flow-through seawater table.,,pdf_text_candidate,1
cand_002733,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",sedimentation,2,environment,treatment_or_source,pdf_text_regex,1,such as sedimentation (Sheridan et al.,,pdf_text_candidate,1
cand_002734,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",sedimentation,2,environment,treatment_or_source,pdf_text_regex,2,"in the regeneration of artificial Meesters EH, Bos A, Gast GJ (1992) Effects of sedimentation and",,pdf_text_candidate,1
cand_002735,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",sedimentation,2,environment,treatment_or_source,pdf_text_regex,3,"(1997) Predicting regeneration of Sheridan C, Grosjean P, Leblud J et al (2014) Sedimentation rapidly",,pdf_text_candidate,1
cand_002736,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,"Additionally, bleached corals exhibit lower regenera-",,pdf_text_candidate,1
cand_002737,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,2,"that bleached corals have lower connectivity [i.e., fewer iso- I observed for C.",,pdf_text_candidate,1
cand_002738,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,3,facultatively symbiotic temperate corals.,,pdf_text_candidate,1
cand_002739,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,1,"Additionally, bleached corals exhibit lower regenera-",,pdf_text_candidate,1
cand_002740,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,2,a bleach solution to remove the tissue.,,pdf_text_candidate,1
cand_002741,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",bleaching_status,2,biotic_context,treatment_or_source,pdf_text_regex,3,and recovery from bleaching (Shaver et al.,,pdf_text_candidate,1
cand_002742,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,1,2005) or entry points for disease (Katz limited distance over which coral polyps can share nutrients.,,pdf_text_candidate,1
cand_002743,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,2,2014) and disease deploy nets that contact coral and reduce growth (Shima,,pdf_text_candidate,1
cand_002744,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",disease_status,2,biotic_context,treatment_or_source,pdf_text_regex,3,resource sharing: implications for defence signalling and disease,,pdf_text_candidate,1
cand_002745,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,1,"have available to heal damaged units, and would therefore with foliose algae or vermetid nets is more likely.",,pdf_text_candidate,1
cand_002746,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,2,"Jompa J, McCook L (2003) Coral-algal competition: macroalgae with",,pdf_text_candidate,1
cand_002747,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,3,g/10.3354/meps1​61117​ of artificial injuries on Scleractinian corals and coral/algal compe-,,pdf_text_candidate,1
cand_002748,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,1,"To explore the spatial patterns of corallivory and their implications, I conducted: (1)",,pdf_text_candidate,1
cand_002749,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,2,"tissue healing, skeletal growth, and morphology; and (3) field surveys relating corallivore presence",,pdf_text_candidate,1
cand_002750,58b15640-3061-4ea9-a606-877701eef38c,rate,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf","literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",predator_context,2,biotic_context,treatment_or_source,pdf_text_regex,3,"the continued growth and survival of the colony, and large corallivore Coralliophila violacea creates carbon sinks to",,pdf_text_candidate,1
