source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,expected_accessibility,current_schema_status,target_status,existing_value,existing_source,pdf_candidate_count,needs_pdf_verification,needs_notebooklm_check,notes
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,light_PAR,2,environment,source_or_treatment,medium,present_source_level,pdf_text_candidate,,,3,1,1,Field PAR and lab photoperiod are not equivalent.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,flow_speed,2,environment,treatment_or_source,medium_low,partial_in_flow_regime,not_extracted,,,0,0,1,"Record method: clod card, ADCP, flow meter, wave model."
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,sedimentation,2,environment,treatment_or_source,medium,present_source_level_sparse,not_extracted,,,0,0,1,"Sediment trap, turbidity, and visual cover are different metrics."
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,medium,present_source_level_sparse,not_extracted,,,0,0,1,Critical for Astrangia and bleaching studies.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Only extract when assayed or clearly reported.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,bleaching_status,2,biotic_context,treatment_or_source,medium,absent,not_extracted,,,0,0,1,"Can be stressor, response context, or pre-existing colony condition."
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,disease_status,2,biotic_context,treatment_or_source,medium,absent,not_extracted,,,0,0,1,Separate disease-origin lesions from post-wound infection.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,algal_competition,2,biotic_context,treatment_or_observation,medium,absent,pdf_text_candidate,,,3,1,1,Can be lesion colonization or imposed competition.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,predator_context,2,biotic_context,treatment_or_source,high,absent,not_extracted,,,0,0,1,Distinguish corallivory source from simulated injury method.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,season,2,environment,source_or_treatment,medium,absent,pdf_text_candidate,,,1,1,1,Standardize cautiously.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,genus,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Stylophora,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Parsed from reported taxon and validated through the model covariate layer.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,family,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Pocilloporidae,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Populated from the WoRMS-backed taxon trait lookup in the model covariate layer.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,growth_form_standard,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,branching,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,0,Raw source growth form is standardized in the model covariate layer.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,skeletal_porosity,3,taxon_trait,taxon_trait_table,high_external,partial_model_covariate_layer,not_extracted,,,0,0,0,Conservatively populated only for unambiguous rows; full coverage still needs an external morphology trait lookup.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,life_history_strategy,3,taxon_trait,taxon_trait_table,high_external,absent,not_extracted,,,0,0,0,Use published framework rather than ad hoc paper labels.
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,tissue_thickness_mm,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,"Likely genus/species averages, not paper-level values."
070cf5f2-ae03-4d99-8e1b-7e07f8428803,rate,Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,literature/META_ANALYSIS_POOL/Loya - 1976 - Skeletal regeneration in a Red Sea scleractinian coral population.pdf,polyp_or_corallite_size,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,Extract from paper only if directly measured.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,taxon_raw,1,taxonomy,observation_or_treatment,high,present_as_species,existing_source_covariate,"Acropora palmata, Diploria strigosa, Porites astreoides, Siderastrea siderea, Montastrea annularis",notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Keep verbatim taxon string before canonicalization.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,taxon_canonical,1,taxonomy,observation_or_treatment,high,absent,not_extracted,,,0,0,1,Needed as the join key for taxon traits.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,high,present_as_area_mm2_source_level,existing_source_covariate,78,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,Move from source-level multi-value text to treatment/observation rows.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,injury_mechanism_standard,1,wound_design,treatment,high,present_as_lesion_method_source_level,existing_model_covariate,drill_or_grinding,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Standardize Dremel/chisel/pliers/Waterpik/bone-cutter/natural scar.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,tissue_skeleton_involvement,1,wound_design,treatment,high,present_as_lesion_type_source_level,existing_model_covariate,tissue_and_skeleton,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,2,1,1,"Distinguish tissue-only, tissue+skeleton, fragmentation, partial mortality."
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,temperature_c,1,environment,treatment_or_source,high,present_source_level,not_extracted,,,0,0,1,Separate static lab treatments from field temperatures and seasonal ranges.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,temperature_regime,1,environment,treatment_or_source,high,partial_in_temp_manip,not_extracted,,,0,0,1,Needed for warming/bleaching studies.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,high,present_as_colony_size_cm_source_level,not_extracted,,,0,0,1,Do not force all metrics into cm without preserving metric type.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,colony_size_metric,1,intrinsic_state,observation_or_treatment,high,absent,not_extracted,,,0,0,1,"Diameter, area, volume, buoyant mass, fragment length, nubbin height."
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,monitoring_duration_days,1,study_design,source_or_treatment,high,absent,pdf_text_candidate,,,2,1,1,Required for initial/final and rate conversions.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,timepoint_days,1,response_timing,observation,high,absent,pdf_text_candidate,,,1,1,1,Required for time-series extraction.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,time_interval_days,1,response_timing,observation,high,absent,not_extracted,,,0,0,1,Use when rate is interval-specific.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,sample_size,1,study_design,observation_or_treatment,high,present_source_level,existing_source_covariate,344,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,1,1,Keep initial and analyzed n separate.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,variance_type,1,response_value,observation,medium_high,partial_in_rate_layer,pdf_text_candidate,,,3,1,1,Do not assume SE versus SD from figure bars.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,variance_value,1,response_value,observation,medium_high,partial_in_rate_layer,not_extracted,,,0,0,1,Digitization often needed.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,endpoint_definition,1,response_timing,source_or_treatment,high,absent,pdf_text_candidate,,,1,1,1,"Tissue cover, no visible skeleton, full polyp, pigmentation, feeding-capable polyp."
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,field_lab_mesocosm,1,study_design,source,high,present_as_study_type,existing_model_covariate,field,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Current study_type should be standardized into field/lab/mesocosm categories.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,final_wound_area_mm2,2,wound_geometry,observation,medium_low,absent,not_extracted,,,0,0,1,Often derived from percent healed or digitized figures.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,wound_shape_standard,2,wound_geometry,treatment,high,absent,not_extracted,,,0,0,1,"Circular, rectangular, square, irregular, wedge, branch-tip."
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,medium_low,present_source_level_sparse,not_extracted,,,0,0,1,High value where reported; sparse in source-level table.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,perimeter_area_ratio,2,wound_geometry,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Derive only when both perimeter and area are credible.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,lesion_depth_mm,2,wound_design,treatment,medium,present_as_lesion_depth_source_level,existing_source_covariate,2,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,1,1,1,Convert 3 mm drill depth when explicit; flag qualitative scraping.
f7335f31-f560-4d42-9f0d-52fdbec8ece6,rate,Meesters et al 1992 sedimentation and lesion position.pdf,literature/META_ANALYSIS_POOL/Meesters et al 1992 sedimentation and lesion position.pdf,lesion_position_standard,2,wound_design,treatment,high,present_source_level,existing_source_covariate,"top of the colony, sides of colonies, in between two ridges",notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,"Top, side, base, branch tip, apical, center, underside."
