value_key,source_id,paper_title,covariate,value,value_kind,dataset_files,row_count,support_status,token_coverage,numeric_coverage,matched_terms,notebook_content_chars,notebook_content_sha256,note
nlmval_26de5182f9d9,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,injury_mechanism_standard,drill_or_grinding,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_850618a2e4d5,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,tissue_skeleton_involvement,tissue_and_skeleton,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_3a8415198113,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,figure_or_table_label,Figure 3,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,8,direct_string_match,1.00,1.00,Figure 3,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_0dc602ff0083,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,outcome_type,model_slope_and_time_to_closure,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,2,partial_token_or_numeric_match,0.75,,model | slope | time,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_eea5c88d0bd8,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,outcome_type,model_time_to_closure,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,2,partial_token_or_numeric_match,0.67,,model | time,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_58b83a6c3718,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,page,3,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,8,partial_token_or_numeric_match,,1.00,3,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_4cc859ee4188,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,rate_unit,d-1,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_16c3155ba17f,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,rate_value,-0.024,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_f01455cb5b14,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,rate_value,-0.057,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_b26c54de62d3,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,response_unit,percent initial lesion size remaining,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,high_token_match,0.80,,initial | lesion | remaining | size,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_89cbc1fda167,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,response_unit,modeled healing,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,partial_token_or_numeric_match,0.50,,healing,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_f4b085c108cd,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,response_value,24,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,numeric_only_present,,1.00,24,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_d10e2a49b180,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,response_value,complete,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,direct_string_match,1.00,1.00,complete,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_07cd8c434cf6,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,response_value,3,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,partial_token_or_numeric_match,,1.00,3,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_3ef0fd31bda2,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,sample_size,25,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,numeric_only_present,,1.00,25,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_40ab2871e33e,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,sample_size,23,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,numeric_only_present,,1.00,23,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_4332b7d01088,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,site,Planch'Alize,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,direct_string_match,1.00,1.00,Planch'Alize,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_46d2ac9f1809,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,site,Kiosque,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,direct_string_match,1.00,1.00,Kiosque,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_e087e02c48bf,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,species,Acropora muricata,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,direct_string_match,1.00,1.00,Acropora muricata,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_0a83a6774b60,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,taxon_raw,Acropora muricata,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,4,direct_string_match,1.00,1.00,Acropora muricata,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_6aaa4741fd31,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,timepoint_or_interval,53 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,numeric_only_present,,1.00,53,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_71c2b2530e28,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,timepoint_or_interval,192 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,numeric_only_present,,1.00,192,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_d3474ed7d0a1,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,timepoint_or_interval,81 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,numeric_only_present,,1.00,81,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_a4d448a80276,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,treatment,site,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,high_token_match,1.00,,site,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_bfc9b75e777a,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,treatment_or_stressor,site,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,4,high_token_match,1.00,,site,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_330d65e754de,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,variance_type,SD,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,no_direct_text_match,,,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_e715368c006c,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,variance_value,0.012,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_9272e3cd9e08,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,,variance_value,0.017,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_32ef484d1290,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,initial_wound_area_mm2,104,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_616d37e41966,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,lesion_depth_mm,3,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,partial_token_or_numeric_match,,1.00,3,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_8fd9720c6da6,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,lesion_position_standard,mid-height on the side of each branch,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,mid-height on the side of each branch,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_6e4be8d05e5a,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,num_lesions_per_colony,1,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,partial_token_or_numeric_match,,1.00,1,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_bc624a9d32f5,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,sample_size,150,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_09c9d654c3f4,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,sample_size,23 | 25,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,23 | 25,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_3aeb8be287a6,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,symbiotic_state,C3 Symbiodinium,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,C3 Symbiodinium,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_81f18d78c5f8,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,taxon_raw,Acropora muricata,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,Acropora muricata,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_d8bf762001d0,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,variance_type,SD,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_a8687c9c0c6e,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,variance_value,0.012 | 0.017,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_9c068032b782,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,area_mm2,104,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_6b8dbd179ee4,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,control_description,undamaged nubbins left intact to monitor baseline growth and photosynthetic efficiency,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,0.67,,efficiency | growth | left | nubbins | photosynthetic | undamaged,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_9be9f4c15adf,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,country_territory,Réunion,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Réunion,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_ae07e9fe63e9,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,depth_max_m,2,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,2,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_ddfcf970cd66,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,depth_min_m,1,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,1,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_f30269ad6fad,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,growth_form,branching,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,branching,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_bb76880fe786,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,growth_form_raw,branching,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,branching,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,
nlmval_9b0f35a3ebeb,4d1dfa9c-9c0b-438d-bf33-ec928b7d6696,Denis_2013_Fast_Growth_May_Impair_Regeneration_Capacity_in_th..._doi-10.1371-journal.pone.0072618.pdf,initial_wound_area_raw,104,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,no_direct_text_match,,0.00,,41025,1e2a8686e026ad0ad924f14968fe580b0b12a7f07084b81fab505652929a3076,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
