queue_id,digitization_status,source_id,paper_title,response_type,source_file_status,local_relpath,pdf_sha256,pdf_page_count,caption_parse_status,candidate_rank,candidate_score,candidate_type,candidate_label,candidate_page,candidate_text,matched_terms,review_status,selected_for_clipping,reviewer,review_notes,required_clip_naming_rule,required_data_naming_rule
DIG-c84ce087-rate,needs_figure_id,c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,65ab2fc2bfd1493d19d9ace3a2426c4e55aee6f85fec96a57d13c6d59dfa0279,11,parsed,2,55,figure,Fig. 5,6,"Fig. 5. Montastrea annularis. Mean lesion size (± SE) at in Regeneration and growth fliction of lesion and subsequently through time. The model, Size = S» + (Smax x I0,slope x days>), results in the line Size = 35 + After lesions were made, the surrounding tissue (130 x io(_0 05 x days>), r2 = 0.73, n = 240. For abbreviations in the model see text started to recover the bare skeleton at a fast rate",regeneration|lesion|tissue|rate|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/c84ce087__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/c84ce087__rate__fig-<printed-label>_panel-<panel>.csv
DIG-c84ce087-rate,needs_figure_id,c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,65ab2fc2bfd1493d19d9ace3a2426c4e55aee6f85fec96a57d13c6d59dfa0279,11,parsed,3,55,table,Table 4,7,"Table 4. Montastrea annularis. Repeated-measures ANOVA and regression of the growth of the cores without a lesion We do not know why regeneration stops before a through time (n = 240). Resulting linear regression equation: wound is fully closed. During the first week after lesion Growth = 3.36-(0.03xTime); r2 = 0.20. ""pcO.Ol; """"p<0.001 infliction the only organisms that settle in lesions are filamentous algae. They do not appear to slow down Source of variation SS df MS F regeneration. Corals are known to overgrow algae that have infested dead parts of colonies (Fishelson 1973, Cores 113.16 19 5.96 9.87""' Bak et al. 1977). Time 137.06 11 12.46 20.64""' Lesion size is important in regeneration, because Regression 74.26 1 74.26 11.87"" Deviations 62.79 10 6.28 10.40"""" lesions above a certain size will not be recovered by Error Error 126.16 209 0.60 new tissue and will be colonised by other organisms. Total 376.38 239 But even in large lesions there will be an initial phase of regeneration, an effort of the coral to close the",regeneration|lesion|wound|tissue|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/c84ce087__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/c84ce087__rate__fig-<printed-label>_panel-<panel>.csv
DIG-c84ce087-rate,needs_figure_id,c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,65ab2fc2bfd1493d19d9ace3a2426c4e55aee6f85fec96a57d13c6d59dfa0279,11,parsed,4,45,table,Table 3,7,"Table 3. Montastrea annularis. Repeated-measures ANOVA on the difference in growth between cores with and without a processes. Corals respond by diverting a considerable lesion through time. Time is partitioned into measurements amount of available energy to regeneration and this before lesions were made, measurements after lesions were reduces growth. Regeneration of damage in corals dif made, and an interaction between before and after, ""p < 0.05;fers between species and is affected by sedimentation, **p<0.01 bleaching, kind of damage and surface area of the lesion (Bak et al. 1977, Bak & Steward-van Es 1980, Source of variation SS df MS F Bak & Criens 1981, Bak 1983, Lester & Bak 1985, Meesters et al. 1992, Meesters & Bak 1993). Colony 95.60 19 5.03 6.22** 6.22"" Time 7.82 11 0.71 0.88 An intrinsic characteristic of the regeneration pro Before 0.07 1 0.10 0.12 cess appears to be the exponential decrease in lesion After 1.63 9 0.18 0.22 size (Bak 1983, Meesters et al. 1992). But this decrease Before x After 6.12 1 6.12 7.57"" Error 170.76 209 0.82 in size often ceases before lesions are completely Non-additivity 3.30 1 3.30 4.08* 4.08' closed; a simple exponential regression, as...",regeneration|lesion|area|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/c84ce087__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/c84ce087__rate__fig-<printed-label>_panel-<panel>.csv
DIG-c84ce087-rate,needs_figure_id,c84ce087-58f5-4e19-a373-34f57299f6d0,Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1994 - Damage and regeneration links to growth in the reef-building coral Montastrea annularis.pdf,65ab2fc2bfd1493d19d9ace3a2426c4e55aee6f85fec96a57d13c6d59dfa0279,11,parsed,5,20,table,Table 2,6,Table 2. Estimated parameters (± SE) in the model: Lesion size = S„ + (Smax x io(slope x daYs'). The parameters were estimated by an iterative line fitting model using least squares. S„: the size to which an average lesion (of size S„ + Smax) in Montastrea annularis will be healed; Smax: the maximum lesion size that will completely regenerate; Slope: the slope of the regression -15 0 0 15 15 30 30 45 45 60 line; n = 240 Days after le,regenerate|lesion,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/c84ce087__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/c84ce087__rate__fig-<printed-label>_panel-<panel>.csv
DIG-398d01aa-survival,needs_figure_id,398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,25e641b59a412c6d61d393ba39e1909815c61430f71bf350921a14dfc9c3cf27,15,parsed,1,25,table,Table 4,6,"Table 4. Partial mortality measured as lesion size (cm2) in Acropora palmata, Diploria strigosa, and Porites astreoides. Lesions are grouped into type I (i.e., completely surrounded by tissue) and type II (partly surrounded by living tissue). (In Acropora palmata lesions were measured on the upperside (Up.) and underside (Un.) of branches)",mortality|partial mortality,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/398d01aa__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/398d01aa__survival__fig-<printed-label>_panel-<panel>.csv
DIG-398d01aa-survival,needs_figure_id,398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,25e641b59a412c6d61d393ba39e1909815c61430f71bf350921a14dfc9c3cf27,15,parsed,2,25,figure,Figure 3,9,"Figure 3. Percentage of colonies with and without partial mortality in colony size classes of Dip/oria strigosa and Porites astreoides. Total number of colonies in white bars. Statistics: Dip/oria. G = 16.9, df = 6, P = 0.010; Porites, G = 26.9, df = 4, P < 0.001.",mortality|partial mortality,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/398d01aa__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/398d01aa__survival__fig-<printed-label>_panel-<panel>.csv
DIG-398d01aa-survival,needs_figure_id,398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,25e641b59a412c6d61d393ba39e1909815c61430f71bf350921a14dfc9c3cf27,15,parsed,3,0,table,Table 1,5,Table 1. Geometric mean number of lesions colony-I and m-2 and percent colonies damaged for the three surveyed species. Values for Acropora pa/mata are branch-I. (Roman numbers refer to lesion type; n number of measured colonies),,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/398d01aa__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/398d01aa__survival__fig-<printed-label>_panel-<panel>.csv
DIG-398d01aa-survival,needs_figure_id,398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,25e641b59a412c6d61d393ba39e1909815c61430f71bf350921a14dfc9c3cf27,15,parsed,4,0,table,Table 2,5,"Table 2. Acropora palmara. Relation of lesion abundance to reef location, lesion type, and branch side (3-way anova on the mean number of lesions, type I + type II per colony branch, three branches·colony-I). Data were square-root eV(lOO-X) transformed. Branch side, sampling site and lesion type are fixed factors.",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/398d01aa__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/398d01aa__survival__fig-<printed-label>_panel-<panel>.csv
DIG-398d01aa-survival,needs_figure_id,398d01aa-1e0e-4c46-9989-8490ca8748d5,Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Meesters et al. - 1996 - Partial Mortality in Three Species of Reef-Building Corals and the Relation with Colony Morphology.pdf,25e641b59a412c6d61d393ba39e1909815c61430f71bf350921a14dfc9c3cf27,15,parsed,5,0,table,Table 3,6,"Table 3. Number of lesions per branch per colony. (Geometric mean of type I and II lesions of all branches together, for damaged branches, and maximum number per branch)",,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/398d01aa__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/398d01aa__survival__fig-<printed-label>_panel-<panel>.csv
DIG-f46ad039-growth,needs_figure_id,f46ad039-b2d6-4a0a-860d-98cf61f2a7de,Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/Miller and Hay - 1998 - Effects of fish predation and seaweed competition on the survival and growth of corals.pdf,4844837471ad5ff6d9f3678d7a734f2ee8ac3a87d4d171cfc6b9e7dc98ebb3c6,8,parsed,1,25,figure,Fig. 5A,4,"Fig. 5A) in full-cage treatments than in the half-cage and no-cage treatments (P = 0.002). In addition, sea- weed cover on the preplanted side of each block remained signi®cantly greater (by 5±10%) than on the initially bare side (P = 0.002). There was also a signi- ®cant spatial eect of cinder block (P < 0.002). Dic- tyota spp. that had been preplanted were the most abundant seaweed present in all replicates of all cage treatments. H. opuntia was also present in all types of Fig. 5A±C Results of the experiment with P. porites. Bars represent cage treatments, but at lower abundance that Dictyota. means + 1 SE. P-values from two-factor split-plot ANOVA (n = 12±13). A Macroalgal percent cover in the six treatment groups Colonizing species of seaweed (mostly reds) were largely after 14 weeks. B Coral growth as relative change in buoyant weight restricted to full-cage treatments (Fig. 6). over the course of the experiment. C Grazing scars on corals in the six Contrary to our a priori hypothesis, there was no treatment groups signi®cant cage eect on coral growth (Fig. 5B, P = 0.886) even though there was a signi®cant eect of the initial planting of seaweeds on coral growth cause o...",growth|weight,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/f46ad039__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/f46ad039__growth__fig-<printed-label>_panel-<panel>.csv
